"Num_Clones" "Count" "Filename" "lib"
"3853" 63 5 "25R" "lib1"
"3854" 64 2 "25R" "lib1"
"3855" 65 1 "25R" "lib1"
"3856" 67 1 "25R" "lib1"
"3857" 71 2 "25R" "lib1"
"3858" 72 2 "25R" "lib1"
"3859" 73 1 "25R" "lib1"
"3860" 78 1 "25R" "lib1"
"3861" 79 1 "25R" "lib1"
"3862" 82 1 "25R" "lib1"
"3863" 86 1 "25R" "lib1"
"3864" 90 1 "25R" "lib1"
"3865" 99 1 "25R" "lib1"
"3866" 109 1 "25R" "lib1"
"3867" 114 1 "25R" "lib1"
"3868" 125 1 "25R" "lib1"
"3869" 127 1 "25R" "lib1"
"3870" 129 1 "25R" "lib1"
"3871" 1 832581 "25Y" "lib2"
"3872" 2 273416 "25Y" "lib2"
"3873" 3 138039 "25Y" "lib2"
"3874" 4 60947 "25Y" "lib2"
"3875" 5 24017 "25Y" "lib2"
"3876" 6 8834 "25Y" "lib2"
"3877" 7 3322 "25Y" "lib2"
"3878" 8 1307 "25Y" "lib2"
"3879" 9 589 "25Y" "lib2"
"3880" 10 317 "25Y" "lib2"
"3881" 11 177 "25Y" "lib2"
"3882" 12 131 "25Y" "lib2"
"3883" 13 88 "25Y" "lib2"
"3884" 14 64 "25Y" "lib2"
"3885" 15 45 "25Y" "lib2"
"3886" 16 30 "25Y" "lib2"
"3887" 17 29 "25Y" "lib2"
"3888" 18 30 "25Y" "lib2"
"3889" 19 19 "25Y" "lib2"
"3890" 20 11 "25Y" "lib2"
"3891" 21 16 "25Y" "lib2"
"3892" 22 7 "25Y" "lib2"
"3893" 23 10 "25Y" "lib2"
"3894" 24 11 "25Y" "lib2"
"3895" 25 10 "25Y" "lib2"
"3896" 26 8 "25Y" "lib2"
"3897" 27 5 "25Y" "lib2"
"3898" 28 8 "25Y" "lib2"
"3899" 29 8 "25Y" "lib2"
"3900" 30 3 "25Y" "lib2"
"3901" 31 1 "25Y" "lib2"
"3902" 32 5 "25Y" "lib2"
"3903" 34 1 "25Y" "lib2"
"3904" 35 3 "25Y" "lib2"
"3905" 36 3 "25Y" "lib2"
"3906" 37 1 "25Y" "lib2"
"3907" 45 1 "25Y" "lib2"
"3908" 46 1 "25Y" "lib2"
"3909" 61 1 "25Y" "lib2"
"3910" 66 1 "25Y" "lib2"
"3911" 1 1047266 "26B" "lib2"
"3912" 2 338511 "26B" "lib2"
"3913" 3 172798 "26B" "lib2"
"3914" 4 76578 "26B" "lib2"
"3915" 5 30111 "26B" "lib2"
"3916" 6 11550 "26B" "lib2"
"3917" 7 4247 "26B" "lib2"
"3918" 8 1680 "26B" "lib2"
"3919" 9 755 "26B" "lib2"
"3920" 10 359 "26B" "lib2"
"3921" 11 227 "26B" "lib2"
"3922" 12 166 "26B" "lib2"
"3923" 13 131 "26B" "lib2"
"3924" 14 88 "26B" "lib2"
"3925" 15 72 "26B" "lib2"
"3926" 16 64 "26B" "lib2"
"3927" 17 50 "26B" "lib2"
"3928" 18 32 "26B" "lib2"
"3929" 19 40 "26B" "lib2"
"3930" 20 37 "26B" "lib2"
"3931" 21 31 "26B" "lib2"
"3932" 22 18 "26B" "lib2"
"3933" 23 26 "26B" "lib2"
"3934" 24 16 "26B" "lib2"
"3935" 25 11 "26B" "lib2"
"3936" 26 16 "26B" "lib2"
"3937" 27 11 "26B" "lib2"
"3938" 28 14 "26B" "lib2"
"3939" 29 8 "26B" "lib2"
"3940" 30 6 "26B" "lib2"
"3941" 31 9 "26B" "lib2"
"3942" 32 6 "26B" "lib2"
"3943" 33 5 "26B" "lib2"
"3944" 34 4 "26B" "lib2"
"3945" 35 6 "26B" "lib2"
"3946" 36 7 "26B" "lib2"
"3947" 37 2 "26B" "lib2"
"3948" 38 4 "26B" "lib2"
"3949" 39 4 "26B" "lib2"
"3950" 40 3 "26B" "lib2"
"3951" 42 3 "26B" "lib2"
"3952" 43 3 "26B" "lib2"
"3953" 44 4 "26B" "lib2"
"3954" 46 3 "26B" "lib2"
"3955" 48 1 "26B" "lib2"
"3956" 50 1 "26B" "lib2"
"3957" 54 1 "26B" "lib2"
"3958" 55 2 "26B" "lib2"
"3959" 85 1 "26B" "lib2"
"3960" 90 1 "26B" "lib2"
"3961" 1 1707207 "26R" "lib1"
"3962" 2 331699 "26R" "lib1"
"3963" 3 148083 "26R" "lib1"
"3964" 4 59284 "26R" "lib1"
"3965" 5 22588 "26R" "lib1"
"3966" 6 8159 "26R" "lib1"
"3967" 7 3265 "26R" "lib1"
"3968" 8 1360 "26R" "lib1"
"3969" 9 679 "26R" "lib1"
"3970" 10 405 "26R" "lib1"
"3971" 11 266 "26R" "lib1"
"3972" 12 181 "26R" "lib1"
"3973" 13 150 "26R" "lib1"
"3974" 14 121 "26R" "lib1"
"3975" 15 95 "26R" "lib1"
"3976" 16 89 "26R" "lib1"
"3977" 17 58 "26R" "lib1"
"3978" 18 63 "26R" "lib1"
"3979" 19 54 "26R" "lib1"
"3980" 20 49 "26R" "lib1"
"3981" 21 48 "26R" "lib1"
"3982" 22 30 "26R" "lib1"
"3983" 23 38 "26R" "lib1"
"3984" 24 33 "26R" "lib1"
"3985" 25 34 "26R" "lib1"
"3986" 26 22 "26R" "lib1"
"3987" 27 14 "26R" "lib1"
"3988" 28 17 "26R" "lib1"
"3989" 29 14 "26R" "lib1"
"3990" 30 13 "26R" "lib1"
"3991" 31 13 "26R" "lib1"
"3992" 32 11 "26R" "lib1"
"3993" 33 13 "26R" "lib1"
"3994" 34 8 "26R" "lib1"
"3995" 35 8 "26R" "lib1"
"3996" 36 14 "26R" "lib1"
"3997" 37 7 "26R" "lib1"
"3998" 38 6 "26R" "lib1"
"3999" 39 8 "26R" "lib1"
"4000" 40 9 "26R" "lib1"
"4001" 41 6 "26R" "lib1"
"4002" 42 5 "26R" "lib1"
"4003" 43 10 "26R" "lib1"
"4004" 44 3 "26R" "lib1"
"4005" 45 4 "26R" "lib1"
"4006" 46 2 "26R" "lib1"
"4007" 47 4 "26R" "lib1"
"4008" 48 1 "26R" "lib1"
"4009" 49 3 "26R" "lib1"
"4010" 50 2 "26R" "lib1"
"4011" 51 2 "26R" "lib1"
"4012" 52 4 "26R" "lib1"
"4013" 53 2 "26R" "lib1"
"4014" 55 3 "26R" "lib1"
"4015" 56 3 "26R" "lib1"
"4016" 58 2 "26R" "lib1"
"4017" 59 1 "26R" "lib1"
"4018" 62 1 "26R" "lib1"
"4019" 63 1 "26R" "lib1"
"4020" 67 2 "26R" "lib1"
"4021" 68 1 "26R" "lib1"
"4022" 70 1 "26R" "lib1"
"4023" 73 1 "26R" "lib1"
"4024" 82 1 "26R" "lib1"
"4025" 83 1 "26R" "lib1"
"4026" 90 1 "26R" "lib1"
"4027" 95 1 "26R" "lib1"
"4028" 116 1 "26R" "lib1"
"4029" 162 1 "26R" "lib1"
"4030" 1 1259840 "26Y" "lib2"
"4031" 2 424144 "26Y" "lib2"
"4032" 3 232529 "26Y" "lib2"
"4033" 4 109730 "26Y" "lib2"
"4034" 5 46700 "26Y" "lib2"
"4035" 6 18801 "26Y" "lib2"
"4036" 7 7474 "26Y" "lib2"
"4037" 8 3217 "26Y" "lib2"
"4038" 9 1490 "26Y" "lib2"
"4039" 10 797 "26Y" "lib2"
"4040" 11 428 "26Y" "lib2"
"4041" 12 304 "26Y" "lib2"
"4042" 13 226 "26Y" "lib2"
"4043" 14 167 "26Y" "lib2"
"4044" 15 131 "26Y" "lib2"
"4045" 16 105 "26Y" "lib2"
"4046" 17 75 "26Y" "lib2"
"4047" 18 77 "26Y" "lib2"
"4048" 19 65 "26Y" "lib2"
"4049" 20 65 "26Y" "lib2"
"4050" 21 44 "26Y" "lib2"
"4051" 22 40 "26Y" "lib2"
"4052" 23 42 "26Y" "lib2"
"4053" 24 35 "26Y" "lib2"
"4054" 25 21 "26Y" "lib2"
"4055" 26 36 "26Y" "lib2"
"4056" 27 27 "26Y" "lib2"
"4057" 28 20 "26Y" "lib2"
"4058" 29 17 "26Y" "lib2"
"4059" 30 15 "26Y" "lib2"
"4060" 31 8 "26Y" "lib2"
"4061" 32 11 "26Y" "lib2"
"4062" 33 12 "26Y" "lib2"
"4063" 34 10 "26Y" "lib2"
"4064" 35 16 "26Y" "lib2"
"4065" 36 6 "26Y" "lib2"
"4066" 37 4 "26Y" "lib2"
"4067" 38 3 "26Y" "lib2"
"4068" 39 4 "26Y" "lib2"
"4069" 40 1 "26Y" "lib2"
"4070" 41 7 "26Y" "lib2"
"4071" 42 2 "26Y" "lib2"
"4072" 43 8 "26Y" "lib2"
"4073" 44 4 "26Y" "lib2"
"4074" 45 3 "26Y" "lib2"
"4075" 46 3 "26Y" "lib2"
"4076" 48 3 "26Y" "lib2"
"4077" 49 3 "26Y" "lib2"
"4078" 50 1 "26Y" "lib2"
"4079" 51 3 "26Y" "lib2"
"4080" 56 2 "26Y" "lib2"
"4081" 58 3 "26Y" "lib2"
"4082" 59 2 "26Y" "lib2"
"4083" 60 1 "26Y" "lib2"
"4084" 61 1 "26Y" "lib2"
"4085" 62 1 "26Y" "lib2"
"4086" 63 1 "26Y" "lib2"
"4087" 64 1 "26Y" "lib2"
"4088" 66 1 "26Y" "lib2"
"4089" 67 3 "26Y" "lib2"
"4090" 71 2 "26Y" "lib2"
"4091" 74 1 "26Y" "lib2"
"4092" 76 1 "26Y" "lib2"
"4093" 91 1 "26Y" "lib2"
"4094" 97 1 "26Y" "lib2"
"4095" 1 877861 "27B" "lib1"
"4096" 2 172138 "27B" "lib1"
"4097" 3 73043 "27B" "lib1"
"4098" 4 27231 "27B" "lib1"
"4099" 5 9533 "27B" "lib1"
"4100" 6 3192 "27B" "lib1"
"4101" 7 1116 "27B" "lib1"
"4102" 8 446 "27B" "lib1"
"4103" 9 185 "27B" "lib1"
"4104" 10 111 "27B" "lib1"
"4105" 11 91 "27B" "lib1"
"4106" 12 69 "27B" "lib1"
"4107" 13 43 "27B" "lib1"
"4108" 14 38 "27B" "lib1"
"4109" 15 24 "27B" "lib1"
"4110" 16 28 "27B" "lib1"
"4111" 17 20 "27B" "lib1"
"4112" 18 15 "27B" "lib1"
"4113" 19 8 "27B" "lib1"
"4114" 20 9 "27B" "lib1"
"4115" 21 9 "27B" "lib1"
"4116" 22 10 "27B" "lib1"
"4117" 23 4 "27B" "lib1"
"4118" 24 3 "27B" "lib1"
"4119" 25 3 "27B" "lib1"
"4120" 26 1 "27B" "lib1"
"4121" 27 1 "27B" "lib1"
"4122" 29 4 "27B" "lib1"
"4123" 31 1 "27B" "lib1"
"4124" 32 2 "27B" "lib1"
"4125" 33 1 "27B" "lib1"
"4126" 36 1 "27B" "lib1"
"4127" 37 1 "27B" "lib1"
"4128" 42 2 "27B" "lib1"
"4129" 44 1 "27B" "lib1"
"4130" 1 2445340 "27R" "lib1"
"4131" 2 469048 "27R" "lib1"
"4132" 3 204197 "27R" "lib1"
"4133" 4 81599 "27R" "lib1"
"4134" 5 31326 "27R" "lib1"
"4135" 6 11617 "27R" "lib1"
"4136" 7 4745 "27R" "lib1"
"4137" 8 2075 "27R" "lib1"
"4138" 9 993 "27R" "lib1"
"4139" 10 613 "27R" "lib1"
"4140" 11 347 "27R" "lib1"
"4141" 12 255 "27R" "lib1"
"4142" 13 203 "27R" "lib1"
"4143" 14 181 "27R" "lib1"
"4144" 15 124 "27R" "lib1"
"4145" 16 95 "27R" "lib1"
"4146" 17 117 "27R" "lib1"
"4147" 18 86 "27R" "lib1"
"4148" 19 73 "27R" "lib1"
"4149" 20 46 "27R" "lib1"
"4150" 21 52 "27R" "lib1"
"4151" 22 59 "27R" "lib1"
"4152" 23 45 "27R" "lib1"
"4153" 24 35 "27R" "lib1"
"4154" 25 31 "27R" "lib1"
"4155" 26 29 "27R" "lib1"
"4156" 27 33 "27R" "lib1"
"4157" 28 30 "27R" "lib1"
"4158" 29 21 "27R" "lib1"
"4159" 30 17 "27R" "lib1"
"4160" 31 23 "27R" "lib1"
"4161" 32 13 "27R" "lib1"
"4162" 33 22 "27R" "lib1"
"4163" 34 14 "27R" "lib1"
"4164" 35 11 "27R" "lib1"
"4165" 36 15 "27R" "lib1"
"4166" 37 20 "27R" "lib1"
"4167" 38 12 "27R" "lib1"
"4168" 39 16 "27R" "lib1"
"4169" 40 9 "27R" "lib1"
"4170" 41 5 "27R" "lib1"
"4171" 42 10 "27R" "lib1"
"4172" 43 6 "27R" "lib1"
"4173" 44 5 "27R" "lib1"
"4174" 45 7 "27R" "lib1"
"4175" 46 10 "27R" "lib1"
"4176" 47 5 "27R" "lib1"
"4177" 48 5 "27R" "lib1"
"4178" 49 4 "27R" "lib1"
"4179" 50 7 "27R" "lib1"
"4180" 51 8 "27R" "lib1"
"4181" 52 2 "27R" "lib1"
"4182" 53 3 "27R" "lib1"
"4183" 54 4 "27R" "lib1"
"4184" 55 6 "27R" "lib1"
"4185" 56 6 "27R" "lib1"
"4186" 57 2 "27R" "lib1"
"4187" 58 6 "27R" "lib1"
"4188" 59 3 "27R" "lib1"
"4189" 60 3 "27R" "lib1"
"4190" 61 1 "27R" "lib1"
"4191" 62 3 "27R" "lib1"
"4192" 63 2 "27R" "lib1"
"4193" 64 1 "27R" "lib1"
"4194" 65 3 "27R" "lib1"
"4195" 66 4 "27R" "lib1"
"4196" 67 1 "27R" "lib1"
"4197" 68 4 "27R" "lib1"
"4198" 69 3 "27R" "lib1"
"4199" 72 2 "27R" "lib1"
"4200" 73 2 "27R" "lib1"
"4201" 75 1 "27R" "lib1"
"4202" 76 1 "27R" "lib1"
"4203" 77 1 "27R" "lib1"
"4204" 78 1 "27R" "lib1"
"4205" 79 3 "27R" "lib1"
"4206" 80 3 "27R" "lib1"
"4207" 81 1 "27R" "lib1"
"4208" 83 1 "27R" "lib1"
"4209" 91 1 "27R" "lib1"
"4210" 94 2 "27R" "lib1"
"4211" 98 1 "27R" "lib1"
"4212" 108 1 "27R" "lib1"
"4213" 111 1 "27R" "lib1"
"4214" 117 1 "27R" "lib1"
"4215" 128 1 "27R" "lib1"
"4216" 133 1 "27R" "lib1"
"4217" 144 1 "27R" "lib1"
"4218" 157 1 "27R" "lib1"
"4219" 173 1 "27R" "lib1"
"4220" 1 1149530 "28G" "lib2"
"4221" 2 375413 "28G" "lib2"
"4222" 3 200883 "28G" "lib2"
"4223" 4 92500 "28G" "lib2"
"4224" 5 38314 "28G" "lib2"
"4225" 6 15049 "28G" "lib2"
"4226" 7 5669 "28G" "lib2"
"4227" 8 2276 "28G" "lib2"
"4228" 9 980 "28G" "lib2"
"4229" 10 578 "28G" "lib2"
"4230" 11 343 "28G" "lib2"
"4231" 12 213 "28G" "lib2"
"4232" 13 167 "28G" "lib2"
"4233" 14 114 "28G" "lib2"
"4234" 15 106 "28G" "lib2"
"4235" 16 88 "28G" "lib2"
"4236" 17 82 "28G" "lib2"
"4237" 18 62 "28G" "lib2"
"4238" 19 63 "28G" "lib2"
"4239" 20 30 "28G" "lib2"
"4240" 21 45 "28G" "lib2"
"4241" 22 29 "28G" "lib2"
"4242" 23 24 "28G" "lib2"
"4243" 24 31 "28G" "lib2"
"4244" 25 19 "28G" "lib2"
"4245" 26 28 "28G" "lib2"
"4246" 27 23 "28G" "lib2"
"4247" 28 12 "28G" "lib2"
"4248" 29 15 "28G" "lib2"
"4249" 30 15 "28G" "lib2"
"4250" 31 18 "28G" "lib2"
"4251" 32 8 "28G" "lib2"
"4252" 33 11 "28G" "lib2"
"4253" 34 10 "28G" "lib2"
"4254" 35 14 "28G" "lib2"
"4255" 36 5 "28G" "lib2"
"4256" 37 10 "28G" "lib2"
"4257" 38 3 "28G" "lib2"
"4258" 39 8 "28G" "lib2"
"4259" 40 6 "28G" "lib2"
"4260" 41 3 "28G" "lib2"
"4261" 42 5 "28G" "lib2"
"4262" 43 4 "28G" "lib2"
"4263" 44 3 "28G" "lib2"
"4264" 45 3 "28G" "lib2"
"4265" 46 3 "28G" "lib2"
"4266" 47 2 "28G" "lib2"
"4267" 48 7 "28G" "lib2"
"4268" 49 1 "28G" "lib2"
"4269" 50 4 "28G" "lib2"
"4270" 52 3 "28G" "lib2"
"4271" 53 2 "28G" "lib2"
"4272" 54 1 "28G" "lib2"
"4273" 56 1 "28G" "lib2"
"4274" 58 1 "28G" "lib2"
"4275" 59 2 "28G" "lib2"
"4276" 61 1 "28G" "lib2"
"4277" 62 1 "28G" "lib2"
"4278" 63 1 "28G" "lib2"
"4279" 65 2 "28G" "lib2"
"4280" 67 1 "28G" "lib2"
"4281" 71 1 "28G" "lib2"
"4282" 72 1 "28G" "lib2"
"4283" 75 1 "28G" "lib2"
"4284" 81 1 "28G" "lib2"
"4285" 87 1 "28G" "lib2"
"4286" 93 1 "28G" "lib2"
"4287" 96 1 "28G" "lib2"
"4288" 1 1365793 "29G" "lib2"
"4289" 2 440232 "29G" "lib2"
"4290" 3 227330 "29G" "lib2"
"4291" 4 102711 "29G" "lib2"
"4292" 5 41839 "29G" "lib2"
"4293" 6 16203 "29G" "lib2"
"4294" 7 6432 "29G" "lib2"
"4295" 8 2696 "29G" "lib2"
"4296" 9 1282 "29G" "lib2"
"4297" 10 685 "29G" "lib2"
"4298" 11 454 "29G" "lib2"
"4299" 12 299 "29G" "lib2"
"4300" 13 214 "29G" "lib2"
"4301" 14 178 "29G" "lib2"
"4302" 15 146 "29G" "lib2"
"4303" 16 124 "29G" "lib2"
"4304" 17 112 "29G" "lib2"
"4305" 18 94 "29G" "lib2"
"4306" 19 77 "29G" "lib2"
"4307" 20 73 "29G" "lib2"
"4308" 21 63 "29G" "lib2"
"4309" 22 58 "29G" "lib2"
"4310" 23 33 "29G" "lib2"
"4311" 24 40 "29G" "lib2"
"4312" 25 35 "29G" "lib2"
"4313" 26 35 "29G" "lib2"
"4314" 27 33 "29G" "lib2"
"4315" 28 26 "29G" "lib2"
"4316" 29 20 "29G" "lib2"
"4317" 30 17 "29G" "lib2"
"4318" 31 20 "29G" "lib2"
"4319" 32 17 "29G" "lib2"
"4320" 33 23 "29G" "lib2"
"4321" 34 18 "29G" "lib2"
"4322" 35 13 "29G" "lib2"
"4323" 36 18 "29G" "lib2"
"4324" 37 23 "29G" "lib2"
"4325" 38 16 "29G" "lib2"
"4326" 39 7 "29G" "lib2"
"4327" 40 10 "29G" "lib2"
"4328" 41 5 "29G" "lib2"
"4329" 42 7 "29G" "lib2"
"4330" 43 7 "29G" "lib2"
"4331" 44 9 "29G" "lib2"
"4332" 45 12 "29G" "lib2"
"4333" 46 5 "29G" "lib2"
"4334" 47 3 "29G" "lib2"
"4335" 48 6 "29G" "lib2"
"4336" 49 8 "29G" "lib2"
"4337" 50 8 "29G" "lib2"
"4338" 51 7 "29G" "lib2"
"4339" 52 2 "29G" "lib2"
"4340" 53 6 "29G" "lib2"
"4341" 54 9 "29G" "lib2"
"4342" 55 3 "29G" "lib2"
"4343" 56 2 "29G" "lib2"
"4344" 57 2 "29G" "lib2"
"4345" 58 2 "29G" "lib2"
"4346" 59 3 "29G" "lib2"
"4347" 60 3 "29G" "lib2"
"4348" 61 3 "29G" "lib2"
"4349" 62 1 "29G" "lib2"
"4350" 63 6 "29G" "lib2"
"4351" 64 1 "29G" "lib2"
"4352" 65 1 "29G" "lib2"
"4353" 66 1 "29G" "lib2"
"4354" 67 2 "29G" "lib2"
"4355" 68 2 "29G" "lib2"
"4356" 69 3 "29G" "lib2"
"4357" 70 3 "29G" "lib2"
"4358" 71 1 "29G" "lib2"
"4359" 72 3 "29G" "lib2"
"4360" 73 3 "29G" "lib2"
"4361" 76 1 "29G" "lib2"
"4362" 79 1 "29G" "lib2"
"4363" 80 2 "29G" "lib2"
"4364" 82 2 "29G" "lib2"
"4365" 84 3 "29G" "lib2"
"4366" 86 1 "29G" "lib2"
"4367" 91 1 "29G" "lib2"
"4368" 94 3 "29G" "lib2"
"4369" 98 2 "29G" "lib2"
"4370" 101 1 "29G" "lib2"
"4371" 106 1 "29G" "lib2"
"4372" 110 1 "29G" "lib2"
"4373" 147 1 "29G" "lib2"
"4374" 1 3692612 "29R" "lib1"
"4375" 2 705637 "29R" "lib1"
"4376" 3 340315 "29R" "lib1"
"4377" 4 151926 "29R" "lib1"
"4378" 5 65127 "29R" "lib1"
"4379" 6 27870 "29R" "lib1"
"4380" 7 12299 "29R" "lib1"
"4381" 8 5429 "29R" "lib1"
"4382" 9 2781 "29R" "lib1"
"4383" 10 1571 "29R" "lib1"
"4384" 11 944 "29R" "lib1"
"4385" 12 591 "29R" "lib1"
"4386" 13 461 "29R" "lib1"
"4387" 14 356 "29R" "lib1"
"4388" 15 296 "29R" "lib1"
"4389" 16 238 "29R" "lib1"
"4390" 17 189 "29R" "lib1"
"4391" 18 173 "29R" "lib1"
"4392" 19 167 "29R" "lib1"
"4393" 20 122 "29R" "lib1"
"4394" 21 124 "29R" "lib1"
"4395" 22 122 "29R" "lib1"
"4396" 23 114 "29R" "lib1"
"4397" 24 75 "29R" "lib1"
"4398" 25 82 "29R" "lib1"
"4399" 26 78 "29R" "lib1"
"4400" 27 64 "29R" "lib1"
"4401" 28 52 "29R" "lib1"
"4402" 29 62 "29R" "lib1"
"4403" 30 64 "29R" "lib1"
"4404" 31 50 "29R" "lib1"
"4405" 32 43 "29R" "lib1"
"4406" 33 53 "29R" "lib1"
"4407" 34 49 "29R" "lib1"
"4408" 35 44 "29R" "lib1"
"4409" 36 39 "29R" "lib1"
"4410" 37 28 "29R" "lib1"
"4411" 38 31 "29R" "lib1"
"4412" 39 28 "29R" "lib1"
"4413" 40 29 "29R" "lib1"
"4414" 41 35 "29R" "lib1"
"4415" 42 25 "29R" "lib1"
"4416" 43 25 "29R" "lib1"
"4417" 44 25 "29R" "lib1"
"4418" 45 25 "29R" "lib1"
"4419" 46 16 "29R" "lib1"
"4420" 47 16 "29R" "lib1"
"4421" 48 23 "29R" "lib1"
"4422" 49 19 "29R" "lib1"
"4423" 50 16 "29R" "lib1"
"4424" 51 19 "29R" "lib1"
"4425" 52 23 "29R" "lib1"
"4426" 53 13 "29R" "lib1"
"4427" 54 11 "29R" "lib1"
"4428" 55 13 "29R" "lib1"
"4429" 56 7 "29R" "lib1"
"4430" 57 11 "29R" "lib1"
"4431" 58 13 "29R" "lib1"
"4432" 59 8 "29R" "lib1"
"4433" 60 7 "29R" "lib1"
"4434" 61 8 "29R" "lib1"
"4435" 62 11 "29R" "lib1"
"4436" 63 9 "29R" "lib1"
"4437" 64 9 "29R" "lib1"
"4438" 65 8 "29R" "lib1"
"4439" 66 10 "29R" "lib1"
"4440" 67 9 "29R" "lib1"
"4441" 68 9 "29R" "lib1"
"4442" 69 5 "29R" "lib1"
"4443" 70 5 "29R" "lib1"
"4444" 71 6 "29R" "lib1"
"4445" 72 9 "29R" "lib1"
"4446" 73 8 "29R" "lib1"
"4447" 74 6 "29R" "lib1"
"4448" 75 7 "29R" "lib1"
"4449" 76 8 "29R" "lib1"
"4450" 77 2 "29R" "lib1"
"4451" 78 4 "29R" "lib1"
"4452" 79 4 "29R" "lib1"
"4453" 80 6 "29R" "lib1"
"4454" 81 2 "29R" "lib1"
"4455" 82 6 "29R" "lib1"
"4456" 83 4 "29R" "lib1"
"4457" 84 6 "29R" "lib1"
"4458" 85 2 "29R" "lib1"
"4459" 86 3 "29R" "lib1"
"4460" 87 5 "29R" "lib1"
"4461" 88 8 "29R" "lib1"
"4462" 89 4 "29R" "lib1"
"4463" 90 6 "29R" "lib1"
"4464" 91 4 "29R" "lib1"
"4465" 92 5 "29R" "lib1"
"4466" 93 3 "29R" "lib1"
"4467" 94 7 "29R" "lib1"
"4468" 96 3 "29R" "lib1"
"4469" 97 2 "29R" "lib1"
"4470" 98 5 "29R" "lib1"
"4471" 99 3 "29R" "lib1"
"4472" 100 2 "29R" "lib1"
"4473" 101 3 "29R" "lib1"
"4474" 102 2 "29R" "lib1"
"4475" 103 3 "29R" "lib1"
"4476" 104 2 "29R" "lib1"
"4477" 105 1 "29R" "lib1"
"4478" 106 1 "29R" "lib1"
"4479" 107 5 "29R" "lib1"
"4480" 108 4 "29R" "lib1"
"4481" 109 1 "29R" "lib1"
"4482" 110 2 "29R" "lib1"
"4483" 111 4 "29R" "lib1"
"4484" 112 1 "29R" "lib1"
"4485" 113 2 "29R" "lib1"
"4486" 114 2 "29R" "lib1"
"4487" 115 2 "29R" "lib1"
"4488" 117 2 "29R" "lib1"
"4489" 118 1 "29R" "lib1"
"4490" 119 1 "29R" "lib1"
"4491" 120 2 "29R" "lib1"
"4492" 121 1 "29R" "lib1"
"4493" 122 2 "29R" "lib1"
"4494" 123 1 "29R" "lib1"
"4495" 124 2 "29R" "lib1"
"4496" 125 1 "29R" "lib1"
"4497" 126 2 "29R" "lib1"
"4498" 130 1 "29R" "lib1"
"4499" 131 1 "29R" "lib1"
"4500" 134 1 "29R" "lib1"
"4501" 139 1 "29R" "lib1"
"4502" 143 1 "29R" "lib1"
"4503" 144 1 "29R" "lib1"
"4504" 145 1 "29R" "lib1"
"4505" 148 1 "29R" "lib1"
"4506" 150 1 "29R" "lib1"
"4507" 151 1 "29R" "lib1"
"4508" 161 1 "29R" "lib1"
"4509" 163 1 "29R" "lib1"
"4510" 164 1 "29R" "lib1"
"4511" 165 2 "29R" "lib1"
"4512" 174 1 "29R" "lib1"
"4513" 178 1 "29R" "lib1"
"4514" 180 1 "29R" "lib1"
"4515" 186 1 "29R" "lib1"
"4516" 188 1 "29R" "lib1"
"4517" 190 1 "29R" "lib1"
"4518" 193 1 "29R" "lib1"
"4519" 195 1 "29R" "lib1"
"4520" 206 1 "29R" "lib1"
"4521" 265 1 "29R" "lib1"
"4522" 289 1 "29R" "lib1"
"4523" 292 1 "29R" "lib1"
"4524" 435 1 "29R" "lib1"
"4525" 1 51288 "2R" "lib1"
"4526" 2 9894 "2R" "lib1"
"4527" 3 4154 "2R" "lib1"
"4528" 4 1602 "2R" "lib1"
"4529" 5 522 "2R" "lib1"
"4530" 6 175 "2R" "lib1"
"4531" 7 48 "2R" "lib1"
"4532" 8 21 "2R" "lib1"
"4533" 9 4 "2R" "lib1"
"4534" 10 3 "2R" "lib1"
"4535" 11 3 "2R" "lib1"
"4536" 12 3 "2R" "lib1"
"4537" 13 2 "2R" "lib1"
"4538" 14 2 "2R" "lib1"
"4539" 16 2 "2R" "lib1"
"4540" 1 850250 "2Y" "lib2"
"4541" 2 268289 "2Y" "lib2"
"4542" 3 134596 "2Y" "lib2"
"4543" 4 57758 "2Y" "lib2"
"4544" 5 22802 "2Y" "lib2"
"4545" 6 8153 "2Y" "lib2"
"4546" 7 2768 "2Y" "lib2"
"4547" 8 1167 "2Y" "lib2"
"4548" 9 465 "2Y" "lib2"
"4549" 10 252 "2Y" "lib2"
"4550" 11 148 "2Y" "lib2"
"4551" 12 107 "2Y" "lib2"
"4552" 13 72 "2Y" "lib2"
"4553" 14 65 "2Y" "lib2"
"4554" 15 46 "2Y" "lib2"
"4555" 16 26 "2Y" "lib2"
"4556" 17 19 "2Y" "lib2"
"4557" 18 16 "2Y" "lib2"
"4558" 19 19 "2Y" "lib2"
"4559" 20 13 "2Y" "lib2"
"4560" 21 15 "2Y" "lib2"
"4561" 22 8 "2Y" "lib2"
"4562" 23 8 "2Y" "lib2"
"4563" 24 8 "2Y" "lib2"
"4564" 25 7 "2Y" "lib2"
"4565" 26 5 "2Y" "lib2"
"4566" 27 6 "2Y" "lib2"
"4567" 28 2 "2Y" "lib2"
"4568" 29 1 "2Y" "lib2"
"4569" 30 3 "2Y" "lib2"
"4570" 32 4 "2Y" "lib2"
"4571" 33 2 "2Y" "lib2"
"4572" 34 1 "2Y" "lib2"
"4573" 35 1 "2Y" "lib2"
"4574" 36 1 "2Y" "lib2"
"4575" 37 1 "2Y" "lib2"
